time,value
0.0,0.07382250620703162
0.0010002000400080016,0.40916033737139074
0.002000400080016003,-0.20800087188188984
0.0030006001200240046,0.320469119691789
0.004000800160032006,-0.03392270715729751
0.005001000200040008,-0.2902151047247076
0.006001200240048009,-0.024385037306754398
0.007001400280056011,0.2195558587781351
0.008001600320064013,0.10924843358431596
0.009001800360072015,0.09885930468878515
0.010002000400080016,0.21824929829575856
0.011002200440088018,-0.3917671018065183
0.012002400480096018,-0.45722981591677503
0.01300260052010402,0.1819412076373697
0.014002800560112022,0.0821883120104714
0.015003000600120024,0.05980858615765658
0.016003200640128026,-0.01484129576878207
0.017003400680136026,0.2521089778778124
0.01800360072014403,0.0391360310150094
0.01900380076015203,0.14646639757030183
0.020004000800160033,0.34393534426215167
0.021004200840168033,0.34092504051829275
0.022004400880176037,0.7066344137582907
0.023004600920184037,0.7385225781676226
0.024004800960192037,0.3185198805085231
0.02500500100020004,0.40131944006464704
0.02600520104020804,0.5397208484630543
0.027005401080216044,0.24869951982068395
0.028005601120224044,0.24791674595411356
0.029005801160232048,-0.12141473632420663
0.030006001200240048,0.2164552744699346
0.03100620124024805,0.8029693846192059
0.03200640128025605,0.4122268654974061
0.033006601320264055,0.8265466860303293
0.03400680136027205,0.5519495348052099
0.035007001400280055,0.5073010207679896
0.03600720144028806,0.9556123152997061
0.03700740148029606,0.5397707762269577
0.03800760152030406,0.06677005517598084
0.03900780156031206,0.39568914891879486
0.040008001600320066,0.14901000870524295
0.04100820164032806,0.3328546849544398
0.042008401680336066,0.6781593595990383
0.04300860172034407,0.6477509745070948
0.04400880176035207,0.19611273090130182
0.04500900180036007,0.8808198036137698
0.04600920184036807,0.4761658702145566
0.04700940188037608,0.44933897514089993
0.048009601920384073,0.4973636875277696
0.04900980196039208,1.0342160140841328
0.05001000200040008,0.22846641709033827
0.051010202040408084,0.67250110422611
0.05201040208041608,0.39340538357101335
0.053010602120424084,0.6433105614290987
0.05401080216043209,0.5778834227717495
0.05501100220044009,0.18143261418487805
0.05601120224044809,0.49573280620699134
0.05701140228045609,0.8444973141118411
0.058011602320464095,0.7831506498641808
0.05901180236047209,0.7684406320469359
0.060012002400480095,0.18311775164380928
0.0610122024404881,0.9258406540427543
0.0620124024804961,0.8669679093319034
0.0630126025205041,0.2144321548114584
0.0640128025605121,0.7094017642154042
0.0650130026005201,0.7038545651163338
0.06601320264052811,0.8515737961829216
0.06701340268053611,0.3638859865026059
0.0680136027205441,0.8190170023993242
0.0690138027605521,0.9295838050198629
0.07001400280056011,0.47564567819409015
0.07101420284056811,0.6780554506367708
0.07201440288057612,0.7147162641341701
0.07301460292058412,-0.016896601546293577
0.07401480296059212,1.1223979719896011
0.07501500300060011,0.698202539755243
0.07601520304060812,1.0402728877523215
0.07701540308061612,0.41098915562048927
0.07801560312062412,0.7232300974025423
0.07901580316063213,0.594125608214122
0.08001600320064013,0.6209013048571367
0.08101620324064814,0.3572012646468946
0.08201640328065612,1.0207926625580002
0.08301660332066413,1.4508249005393732
0.08401680336067213,1.2663539743608825
0.08501700340068014,0.5993443398001781
0.08601720344068814,1.1147291123571401
0.08701740348069614,0.7893796909705356
0.08801760352070415,0.5047098096902283
0.08901780356071214,1.3485089947358
0.09001800360072014,0.8583568564225017
0.09101820364072814,0.881432083919527
0.09201840368073615,0.16219445528052545
0.09301860372074415,1.0237175846476616
0.09401880376075215,1.0316731426946089
0.09501900380076016,0.7350661753308353
0.09601920384076815,1.1048500390022482
0.09701940388077615,0.6179218133951963
0.09801960392078415,1.130718979890631
0.09901980396079216,0.9918681740722224
0.10002000400080016,0.5544438558440711
0.10102020404080816,0.5770813006372593
0.10202040408081617,0.8466286367873083
0.10302060412082417,0.9037796416494364
0.10402080416083216,1.1187474287233674
0.10502100420084017,0.6586600704061828
0.10602120424084817,0.708793476007266
0.10702140428085617,1.7080325281190383
0.10802160432086418,0.9324007635258145
0.10902180436087218,0.8724198660064635
0.11002200440088018,1.1219159078211818
0.11102220444088817,0.5046573356636093
0.11202240448089618,0.9454913584037367
0.11302260452090418,1.4619303336182417
0.11402280456091218,1.2567475843713853
0.11502300460092019,1.11051062878713
0.11602320464092819,1.1321285160771535
0.1170234046809362,0.8561237830407777
0.11802360472094418,0.8181882278664119
0.11902380476095219,1.2997585028497247
0.12002400480096019,1.245130163898386
0.1210242048409682,0.3650636890274057
0.1220244048809762,0.6256174202983151
0.1230246049209842,0.7883074183354832
0.1240248049609922,0.6810525932805118
0.1250250050010002,1.1426788771337804
0.1260252050410082,0.9075366257629864
0.1270254050810162,1.042670722769767
0.1280256051210242,0.8084644145403066
0.1290258051610322,1.1071526878997549
0.1300260052010402,1.3917251030658502
0.13102620524104822,0.2524450854799627
0.13202640528105622,1.2967088867133807
0.13302660532106422,0.7625144075455127
0.13402680536107223,1.0687273971680904
0.13502700540108023,1.2866551772592172
0.1360272054410882,1.2540690278140025
0.1370274054810962,0.7272507111757925
0.1380276055211042,1.1152844040649188
0.13902780556111222,0.908709535758562
0.14002800560112022,0.9556045558588078
0.14102820564112822,0.6864794357303401
0.14202840568113623,0.8249217865038578
0.14302860572114423,0.22642660649335689
0.14402880576115223,1.1996189114705818
0.14502900580116024,0.8793921390272695
0.14602920584116824,0.7164873098460008
0.14702940588117624,0.544133456770453
0.14802960592118425,0.48668653573788884
0.14902980596119225,0.4887080055398093
0.15003000600120023,1.1100840237744742
0.15103020604120823,1.2050366994727884
0.15203040608121624,0.607701057983114
0.15303060612122424,1.4986732417785853
0.15403080616123224,1.105107182834283
0.15503100620124025,0.7213332595597794
0.15603120624124825,0.6479466881497513
0.15703140628125625,0.6554458616841083
0.15803160632126426,0.5255930789442745
0.15903180636127226,1.2081385552063997
0.16003200640128026,0.44119825802851986
0.16103220644128827,1.348909613769749
0.16203240648129627,1.2367038091330023
0.16303260652130427,0.8594575066690052
0.16403280656131225,1.0058091261728241
0.16503300660132025,1.1883587967854359
0.16603320664132826,0.6161271815458531
0.16703340668133626,0.806199153939374
0.16803360672134426,1.010588702206167
0.16903380676135227,1.2390204922934214
0.17003400680136027,0.3124250445567034
0.17103420684136827,0.5071791443859162
0.17203440688137628,0.2739610830869157
0.17303460692138428,1.3607634027241584
0.17403480696139229,1.298803278107322
0.1750350070014003,0.9041022750486827
0.1760352070414083,0.8498009244319175
0.1770354070814163,0.9409896298205292
0.17803560712142427,1.080027233068557
0.17903580716143228,1.1868484471393552
0.18003600720144028,1.0390513822949616
0.18103620724144828,1.0316271403302992
0.1820364072814563,0.8714184550011084
0.1830366073214643,0.7458717096529316
0.1840368073614723,0.8388561829771317
0.1850370074014803,1.0730634660321856
0.1860372074414883,0.21155347496525734
0.1870374074814963,1.0195697896585223
0.1880376075215043,0.9505960479344909
0.1890378075615123,0.9194941581560222
0.19003800760152031,0.23743873940454913
0.19103820764152832,0.6823968153680398
0.1920384076815363,1.1990640548694453
0.1930386077215443,0.35729026531571517
0.1940388077615523,1.0744624927169246
0.1950390078015603,0.40186000915880343
0.1960392078415683,0.8286114807195775
0.1970394078815763,0.32597765191442196
0.19803960792158432,0.3033950204927539
0.19903980796159232,1.2953370667652255
0.20004000800160032,0.30854962612822906
0.20104020804160833,0.44139977586023205
0.20204040808161633,0.3048087293158629
0.20304060812162433,0.3571411866488944
0.20404080816163234,0.8080778488869662
0.20504100820164034,0.2940639496611148
0.20604120824164834,0.523141008851044
0.20704140828165632,0.8334649795606532
0.20804160832166432,0.3508501715666804
0.20904180836167233,-0.5078308065315813
0.21004200840168033,0.39909711914710116
0.21104220844168833,0.46776854475302887
0.21204240848169634,0.2537821867052124
0.21304260852170434,0.3031014499314776
0.21404280856171234,0.9310507344858001
0.21504300860172035,0.4599529691752366
0.21604320864172835,0.7470541084874525
0.21704340868173636,0.8228295427080604
0.21804360872174436,0.7163494284075554
0.21904380876175236,0.5960797425899789
0.22004400880176037,0.3272931989062433
0.22104420884176834,0.16574804987765218
0.22204440888177635,-0.19604591384603298
0.22304460892178435,0.3746366085606078
0.22404480896179235,0.2507818157787481
0.22504500900180036,0.28099974846582426
0.22604520904180836,0.6614589201882493
0.22704540908181636,0.5315961723283283
0.22804560912182437,0.4467358904077332
0.22904580916183237,-0.07845699299314324
0.23004600920184037,0.2455722459062108
0.23104620924184838,0.5621164052666755
0.23204640928185638,0.04981887181184602
0.23304660932186438,0.10256129754548822
0.2340468093618724,0.12111164931342262
0.23504700940188036,0.29761127734783316
0.23604720944188837,-0.23058663670783988
0.23704740948189637,0.20234239822569747
0.23804760952190437,0.3236355669226405
0.23904780956191238,0.4689986264586381
0.24004800960192038,-0.10475724063546123
0.24104820964192838,0.16386242965812778
0.2420484096819364,-0.32863230627944207
0.2430486097219444,0.1284938390991285
0.2440488097619524,0.19421840865891526
0.2450490098019604,-0.04165575240237119
0.2460492098419684,-0.09825369852733369
0.2470494098819764,-0.054971961593445876
0.2480496099219844,-0.10419717938876731
0.24904980996199239,0.10370959797208666
0.2500500100020004,0.17442850272720828
0.2510502100420084,-0.13761679505688043
0.2520504100820164,-0.6537924723726972
0.2530506101220244,-0.27579107613764203
0.2540508101620324,0.13289511524243303
0.2550510102020404,0.37816764733648245
0.2560512102420484,-0.11345594197234617
0.2570514102820564,-0.5796051885387118
0.2580516103220644,-0.24191882487609312
0.2590518103620724,-0.5498040300287713
0.2600520104020804,-0.3965114090345381
0.26105221044208843,0.4126655094626589
0.26205241048209643,0.40025857108306734
0.26305261052210444,0.10556564931335521
0.26405281056211244,0.04843652032012111
0.26505301060212044,0.3049953814302923
0.26605321064212845,0.18411208606143845
0.26705341068213645,-0.04790100034206107
0.26805361072214445,-0.20149316817727786
0.26905381076215246,0.1193895872065728
0.27005401080216046,-0.15142225667228132
0.2710542108421684,-0.21438226599915894
0.2720544108821764,-0.4876842455344107
0.2730546109221844,-0.552790966972976
0.2740548109621924,-0.43910197020656794
0.2750550110022004,-0.6363386124768866
0.2760552110422084,-0.514860169418327
0.27705541108221643,-0.39853982919312764
0.27805561112222443,0.15056243671278308
0.27905581116223244,-0.5134519513618708
0.28005601120224044,0.22911567170754865
0.28105621124224844,-0.6051816608592198
0.28205641128225645,-0.4430756951556201
0.28305661132226445,0.16758841634160032
